parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end
288,0.5148055243396537,8.163637490943074,7.814613413284211,6.575439374770698,5.766611283602711,8.651376690384753,3.154904850046138,6.814733054807424,0.9586206896551723,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.394927471698667,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5148055243396537,8.163637490943074,2.394927471698667
289,0.04245872821800524,11.303707314189523,8.972638191292353,8.409337501666318,7.647285689835083,3.5628763662569045,5.20503249067334,2.4812851015546507,0.9603448275862069,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7443124448544364,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.04245872821800524,11.303707314189523,0.7443124448544364
290,0.18095074505030595,12.216374923940748,5.919333682803584,1.581203286446595,3.646793929563994,1.7624497328740547,0.10795331426165106,0.0388027574583659,0.9603448275862069,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.858500604778889,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.18095074505030595,12.216374923940748,4.858500604778889
291,0.8363041975606887,6.534655446652323,9.925630725927638,5.575729397102308,1.585009415544153,9.648803223425253,8.011278100510628,0.5425623092013268,0.9603448275862069,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9971248190527464,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8363041975606887,6.534655446652323,3.9971248190527464
292,0.18430392095676626,15.370051089208573,3.806745513030324,9.623309061900198,4.791267361081469,3.042101350843067,2.7843150783095307,3.482657042983728,0.9620689655172413,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0163593847355623,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.18430392095676626,15.370051089208573,1.0163593847355623
293,0.08475276555623155,11.503062481293455,6.671494860534924,2.844139037903729,8.924802753716193,6.342735581931374,2.1083528812484436,6.471056365760898,0.9620689655172413,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.6529990545786091,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.08475276555623155,11.503062481293455,0.6529990545786091
294,0.6813569897053794,9.128636148525402,3.5270861216774434,5.831191495943463,0.5723635233121782,4.384103492463941,8.211564470727026,2.2030722427528246,0.9620689655172413,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5848416414148203,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6813569897053794,9.128636148525402,3.5848416414148203
295,0.00123327735269082,2.7591032234486192,0.6824321518656483,2.5051818423017393,8.533210554306857,5.81277277828157,0.18316429439380272,1.0104791549642036,0.9637931034482758,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9272353811938077,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.00123327735269082,2.7591032234486192,3.9272353811938077
296,0.9639461872979299,3.094307792605832,8.014850053203435,8.261712342674516,3.127686512412419,3.9866531623021495,5.552083929514132,4.944268260656721,0.9637931034482758,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.21844493613377,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9639461872979299,3.094307792605832,4.21844493613377
297,0.36067562537704895,2.0958069474436343,1.6294766342256015,6.53228909510406,3.346049455659895,5.1147146108788935,3.271742680317202,3.814807695489498,0.9637931034482758,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5880006896170986,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.36067562537704895,2.0958069474436343,1.5880006896170986
298,0.5949343478766823,1.6899006944149733,5.589820107420477,4.430262328216849,5.522758583985959,6.997394149957599,7.631859572375451,1.6584773137193771,0.9655172413793103,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.063645692696636,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5949343478766823,1.6899006944149733,3.063645692696636
299,0.7815410954371883,14.807020385982469,7.660672590370461,9.316923301735283,4.550167078231621,7.017086614221602,5.471423597062241,0.9183962954907955,0.9655172413793103,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.35766269582132,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7815410954371883,14.807020385982469,4.35766269582132
300,0.7753916607813106,4.017043550265953,8.302071604581842,3.055790258334604,5.56967724624621,8.561312304953558,6.430517067558384,8.37096653894979,0.9655172413793103,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.6634783279167156,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7753916607813106,4.017043550265953,2.6634783279167156
301,0.9793576579276896,17.262844802811742,8.600590939307828,9.529190417426221,6.093279917649442,2.1824482510233327,9.493645359812648,9.952291178056154,0.9672413793103448,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.9302769232627173,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9793576579276896,17.262844802811742,1.9302769232627173
302,0.8353547651952736,3.58760148845613,0.4118409226923443,8.398372251700586,9.702416707325682,1.53988564471565,9.139505873985957,2.4695904607033095,0.9672413793103448,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8568544379805528,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8353547651952736,3.58760148845613,0.8568544379805528
303,0.25343081705852005,15.699419950833544,7.644681143809948,8.816427597894412,6.066382297242404,7.7933173442603465,5.253232743600086,0.9172086193927166,0.9672413793103448,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.367943846415708,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.25343081705852005,15.699419950833544,1.367943846415708
304,0.8019301228940107,13.9434918705374,5.012836906160687,2.2032852129425535,6.087530621253046,8.38403519026331,6.123475884475036,9.907930458439408,0.9689655172413792,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.481965998225607,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8019301228940107,13.9434918705374,2.481965998225607
305,0.5043016428337624,5.32618738245219,3.62876417877535,1.4260715650586584,7.33700927839236,8.582823372122057,1.3883738298198827,2.7181642602960405,0.9689655172413792,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.808371692235723,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5043016428337624,5.32618738245219,4.808371692235723
306,0.23777295223842437,9.239446009742096,5.913896514511427,1.3443068330449965,3.474987457227537,7.471237276002321,5.540346212665412,6.400868343549272,0.9689655172413792,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7080069793918637,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.23777295223842437,9.239446009742096,1.7080069793918637
307,0.3996617278979003,3.8869548505172133,0.6480416199231137,3.661474071611272,1.8103192801395063,4.769591873569052,5.31950180698425,1.3997354157487363,0.9706896551724138,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.897733558921107,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3996617278979003,3.8869548505172133,4.897733558921107
308,0.764872268330925,19.533575291279703,5.5015468019833955,8.548681244864905,3.1472871878517834,0.4099988108777614,6.78026657816555,0.8639556225212061,0.9706896551724138,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7509552912765436,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.764872268330925,19.533575291279703,1.7509552912765436
309,0.718189023459258,4.234842142323032,0.3392700371679971,7.405211751143088,7.235506451965156,8.747424448499917,7.451288723641695,0.04334881768476896,0.9706896551724138,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.6659222599458796,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.718189023459258,4.234842142323032,3.6659222599458796
310,0.3633524452670953,4.185437488369644,4.708237266697175,4.544859091365469,4.490381277251608,1.798801995702644,6.874610265098127,6.421517497286421,0.9724137931034482,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.520369100014679,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3633524452670953,4.185437488369644,4.520369100014679
311,0.04592624469128349,10.878712573554367,1.0274769770572123,6.38175669162395,7.340506732264124,5.944996814183335,5.148287623208899,3.945018486725305,0.9724137931034482,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0327117409109778,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.04592624469128349,10.878712573554367,1.0327117409109778
312,0.48950698061974446,2.6540954711381346,0.5086267818874944,9.19764687548033,6.688056937750073,5.3839815482456626,5.851912927297314,3.654223427345392,0.9724137931034482,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.959032887135444,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.48950698061974446,2.6540954711381346,4.959032887135444
313,0.8344592538452523,7.839298805920407,3.9385237760384064,8.470284110088135,7.121853311833962,5.60192660705395,0.12908349378023445,9.780752111713907,0.9741379310344828,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.8224206801668106,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8344592538452523,7.839298805920407,2.8224206801668106
314,0.817277833085474,9.300529081607237,4.332615309961635,8.454296346908405,2.3353775016246203,8.04738789350694,9.827297378814354,4.334025981936957,0.9741379310344828,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.215185923094659,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.817277833085474,9.300529081607237,1.215185923094659
315,0.5134633090106286,3.58467591740191,5.8936347746671345,3.6957971827843306,7.747744133455524,2.9138726864576965,3.7350460893220214,1.510074064984544,0.9741379310344828,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.41616537992412,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5134633090106286,3.58467591740191,4.41616537992412
316,0.26081374887093156,3.6243864896241575,9.662243858944873,6.31658890321432,6.147789599293496,3.2424741198547036,2.35626008670846,7.019597438927757,0.9758620689655172,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.05204834259354,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.26081374887093156,3.6243864896241575,0.05204834259354
317,0.08940380674549589,7.660900816088542,9.119351857895552,8.45515507521655,6.297707863056595,0.687958689872057,9.40727975458246,7.25084899952187,0.9758620689655172,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.460310548851868,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.08940380674549589,7.660900816088542,3.460310548851868
318,0.603721475000501,19.80140580306761,4.273133075903093,4.8751042648686855,4.479223329660286,3.669762991536133,5.185258866303581,4.872851784388091,0.9758620689655172,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.707066485484044,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.603721475000501,19.80140580306761,4.707066485484044
319,0.29035907459418425,19.718690927140415,5.828886435318617,8.376717092631663,8.193498882645715,8.013126081985737,8.310810863209307,9.558925824283957,0.9775862068965517,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.777883880783289,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.29035907459418425,19.718690927140415,3.777883880783289
320,0.1583903946790047,4.462728307116777,8.175838163770612,1.2423558541949327,5.335634397809238,9.05262951748606,6.564276230399411,0.7533748201027967,0.9775862068965517,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.08538946012143,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.1583903946790047,4.462728307116777,3.08538946012143
321,0.8200341532308316,14.941996219335124,1.998289437833407,6.286010246629628,5.284185947856267,1.2942395530964936,1.934921067083237,4.924120868598128,0.9775862068965517,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.7691269685044695,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8200341532308316,14.941996219335124,4.7691269685044695
322,0.8860961601352628,15.892317528370768,9.788901177256058,5.290115932473652,6.224291902413046,9.084049786998284,8.353756216984953,1.8983812009635426,0.9793103448275862,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.954772126804301,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8860961601352628,15.892317528370768,2.954772126804301
323,0.5827124467870137,9.149647486163303,0.15907907491238865,5.681378394797173,6.590995800556652,9.927985754336913,2.646276942258328,3.713490805285991,0.9793103448275862,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.6521941270443525,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5827124467870137,9.149647486163303,4.6521941270443525
324,0.6324956344403775,8.557802030583844,9.879421140079337,6.359091289705541,0.6877471585757057,9.679260721927918,9.136282459453438,4.827656066562399,0.9793103448275862,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.095048467743987,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6324956344403775,8.557802030583844,2.095048467743987
325,0.9891133221023668,17.47547341347672,7.15697775856151,8.521001232004544,5.956896343672764,0.7603611340672697,9.248508534003692,2.076180687500922,0.9810344827586207,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.229586190930982,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9891133221023668,17.47547341347672,4.229586190930982
326,0.165008123233595,9.826055759796873,5.863160808053045,9.670314164865204,1.972087003162122,0.6769066592688295,2.678494391298053,1.802512945961392,0.9810344827586207,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9073118895615013,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.165008123233595,9.826055759796873,3.9073118895615013
327,0.6688728037341044,7.0974958564620465,0.7899416223996528,3.250400764611301,5.130614615532426,0.72154305269594,3.4050531435833564,8.010177151498995,0.9810344827586207,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.2547314736291706,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6688728037341044,7.0974958564620465,3.2547314736291706
328,0.24057021472073653,17.463963377987966,6.571084685035215,0.02534592623917416,5.288369816733438,7.258454992244366,8.820928628674338,8.608182219461952,0.9827586206896551,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.771091674667461,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.24057021472073653,17.463963377987966,2.771091674667461
329,0.11979336449983238,17.96409008326009,4.779982548729047,6.758258883234188,7.010889272504443,9.64067309167104,3.9483439788686034,6.9176960739595446,0.9827586206896551,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.634667489950734,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.11979336449983238,17.96409008326009,3.634667489950734
330,0.6359181943436141,18.831747880904004,4.5404042169323375,2.5269346947804228,3.0288595573497195,6.747711552632238,8.485658448340931,1.8434164937360273,0.9827586206896551,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.3250824541355771,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6359181943436141,18.831747880904004,0.3250824541355771
331,0.29689915506121506,18.84117310284637,8.029841592266731,7.483436118597364,9.171415895772137,3.982547289362288,5.114750431873416,7.728464505862355,0.9844827586206897,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.815595159776834,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.29689915506121506,18.84117310284637,3.815595159776834
332,0.21359414113123779,17.244847666705027,3.925741227019782,8.716465290764178,0.740082884202037,5.680894428364709,2.645265041654658,1.4972635273942485,0.9844827586206897,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.039076731033956,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.21359414113123779,17.244847666705027,4.039076731033956
333,0.3870599508112238,3.8722144896164536,7.862894498025505,2.2215622298747335,4.439773690511496,6.822777244114459,3.7651018152660383,8.188060957653965,0.9844827586206897,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.984988464711208,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3870599508112238,3.8722144896164536,3.984988464711208
334,0.245788391072569,2.7529378512408584,4.929869594559447,0.22792178536697189,9.54214913775135,8.466261131842327,4.135312571311105,5.461024397972383,0.9862068965517241,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.078985664846405,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.245788391072569,2.7529378512408584,1.078985664846405
335,0.11910592574489133,8.18275982933119,4.804136404355896,7.761568783540604,5.946374310120246,2.0231487540123125,1.0505470130228813,7.454161430032325,0.9862068965517241,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.8991292486772036,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.11910592574489133,8.18275982933119,3.8991292486772036
336,0.8188497491135132,5.312651847489178,3.113129887021586,0.2683142209844029,6.932960241408386,0.12246828159372498,7.877814597662415,7.387580564506823,0.9862068965517241,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.278532851598861,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8188497491135132,5.312651847489178,3.278532851598861
337,0.206870594309794,12.918099202681333,6.066222580077486,8.91166246739855,2.7597578086679944,2.931589820197751,4.811019034178147,6.517907756263285,0.9879310344827587,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.137543598795272,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.206870594309794,12.918099202681333,3.137543598795272
338,0.533390061706478,5.271712813060731,9.939868277876132,7.476189642000005,9.58362304842538,0.2032899680099578,1.7477875443977067,0.6451106825885117,0.9879310344827587,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.6514603253166131,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.533390061706478,5.271712813060731,1.6514603253166131
339,0.4715660013482132,4.995402233675122,7.101289641867622,1.5191645206982483,1.5103158014002935,2.0112818766923457,9.128622533840652,0.3194106542872688,0.9879310344827587,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.6945321347984446,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.4715660013482132,4.995402233675122,2.6945321347984446
340,0.1787113422234728,6.077096143504605,7.613595254026575,3.8637657539535994,9.407109222434146,3.464193959442691,0.02778597275797122,4.059161064809088,0.9896551724137931,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.992356516589539,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.1787113422234728,6.077096143504605,2.992356516589539
341,0.16037390475665836,19.11952464724891,8.285560272805473,2.481864407479068,7.464861362494722,5.092956519710729,1.4076115665236495,1.5414231325576389,0.9896551724137931,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.15567653270561,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.16037390475665836,19.11952464724891,4.15567653270561
342,0.504883239340294,14.48636134993285,2.6957108553352693,4.197880041900089,5.21931550513331,6.353335213280802,2.970436956505099,9.937481107196504,0.9896551724137931,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.083210064015936,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.504883239340294,14.48636134993285,3.083210064015936
343,0.6640540734931751,9.770261014346033,7.063164715948831,5.8316533877026036,2.564451746454822,5.368208331519118,2.754011075736985,2.8020649107851763,0.9913793103448276,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5452209610882293,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6640540734931751,9.770261014346033,1.5452209610882293
344,0.5285396986289569,10.358720250427723,3.3021333657383716,4.52803262098464,2.4180210296196014,0.770290858103924,3.3342922462296904,1.8262080157898872,0.9913793103448276,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.1923881441519395,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5285396986289569,10.358720250427723,1.1923881441519395
345,0.5871330261538974,3.256769916508347,5.16736603390323,5.9911579852275985,6.266927454062585,1.807594588845645,8.830191367422795,9.971492174084355,0.9913793103448276,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.9823593966644568,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5871330261538974,3.256769916508347,1.9823593966644568
346,0.5807344899529863,19.055234868545085,9.502157354777172,5.464883207331369,7.352308109667426,3.84772687979098,3.245020320848851,2.7453038057116483,0.993103448275862,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.4742313945129557,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5807344899529863,19.055234868545085,2.4742313945129557
347,0.4010680035510877,17.96028828038834,3.6954682140396384,5.327380216216406,2.7675724851680696,9.547850145072257,4.48598976069322,2.4248927606394246,0.993103448275862,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.65281275630328,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.4010680035510877,17.96028828038834,0.65281275630328
348,0.7237394780072615,8.710025031818077,0.3581724069409849,4.357801285205247,1.8879799157111175,3.6803716031634854,3.713637795927928,2.3313350680502287,0.993103448275862,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.100911239974736,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7237394780072615,8.710025031818077,2.100911239974736
349,0.030177179177658026,9.956615455215797,9.903785795914317,7.147801432578128,5.969862677559939,1.8979630999918558,5.522475024201694,9.301103132381144,0.9948275862068966,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.382721986745074,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.030177179177658026,9.956615455215797,4.382721986745074
350,0.0030170830013441525,15.87985731754452,9.430433523432498,7.252663972596632,7.61743625416963,5.322288629135365,2.1843533598251628,7.078530572181279,0.9948275862068966,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.5674642080183916,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.0030170830013441525,15.87985731754452,2.5674642080183916
351,0.7759853456219091,14.304810216417536,5.60656109868711,5.928046559390819,3.0119260966315293,4.14730250661115,8.801397543986047,8.307489073073242,0.9948275862068966,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5464350346589004,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7759853456219091,14.304810216417536,3.5464350346589004
352,0.6080648682158175,13.436479711905122,7.0736195149963885,2.692378736831853,2.8371857975321837,5.1348426314279365,1.4532178811893834,7.54053196428724,0.996551724137931,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.500803606451677,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6080648682158175,13.436479711905122,4.500803606451677
353,0.6989335352393581,8.19593186210841,4.348758878751469,7.773559270649275,0.37610615234203426,7.6704019100872225,5.408811178517505,9.152990458617868,0.996551724137931,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.7120559255374443,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6989335352393581,8.19593186210841,3.7120559255374443
354,0.10640381029333557,6.309192036977038,8.381245690559794,6.040499958139982,9.035550674985682,1.5537094822217836,4.577986740583725,4.749291181158079,0.996551724137931,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0295003031870893,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.10640381029333557,6.309192036977038,1.0295003031870893
355,0.6297283721862001,5.7763971774838865,1.0324262347658035,2.7529836453293846,4.901329419154176,2.941478682456448,6.215254199138269,4.438982552939197,0.9982758620689656,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.1008657560756765,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6297283721862001,5.7763971774838865,3.1008657560756765
356,0.9393673086548583,11.093223114265129,5.949225800982629,0.34510118983377414,2.945020015591311,8.401612022585818,9.747453390180242,8.624980894520546,0.9982758620689656,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.3167115322886813,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9393673086548583,11.093223114265129,3.3167115322886813
357,0.003897735565497288,16.30796263180673,4.550104064946229,3.3453655389272945,5.6910598212505406,5.908731739445866,7.784893491992583,7.0638442368388805,0.9982758620689656,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5596995641976104,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.003897735565497288,16.30796263180673,0.5596995641976104
358,0.25182427981260763,4.1035878555849195,2.429141617205846,1.8957771392261464,4.919193734457295,7.110193935511904,2.1731522547457383,9.719204693129425,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.058468717305866,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.25182427981260763,4.1035878555849195,3.058468717305866
359,0.9328161689651953,5.29210225539282,6.735167603800593,5.424795879974271,1.3592705278916204,8.853783682103337,1.8939104055709997,9.8172903130945,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.978717239577854,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9328161689651953,5.29210225539282,4.978717239577854
