parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0
342,0.504883239340294,14.48636134993285,2.6957108553352693,4.197880041900089,5.21931550513331,6.353335213280802,2.970436956505099,9.937481107196504,0.9710526315789474,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.083210064015936,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
343,0.6640540734931751,9.770261014346033,7.063164715948831,5.8316533877026036,2.564451746454822,5.368208331519118,2.754011075736985,2.8020649107851763,0.9710526315789474,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5452209610882293,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
344,0.5285396986289569,10.358720250427723,3.3021333657383716,4.52803262098464,2.4180210296196014,0.770290858103924,3.3342922462296904,1.8262080157898872,0.9710526315789474,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.1923881441519395,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
345,0.5871330261538974,3.256769916508347,5.16736603390323,5.9911579852275985,6.266927454062585,1.807594588845645,8.830191367422795,9.971492174084355,0.9710526315789474,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.9823593966644568,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
346,0.5807344899529863,19.055234868545085,9.502157354777172,5.464883207331369,7.352308109667426,3.84772687979098,3.245020320848851,2.7453038057116483,0.9736842105263158,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.4742313945129557,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
347,0.4010680035510877,17.96028828038834,3.6954682140396384,5.327380216216406,2.7675724851680696,9.547850145072257,4.48598976069322,2.4248927606394246,0.9736842105263158,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.65281275630328,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
348,0.7237394780072615,8.710025031818077,0.3581724069409849,4.357801285205247,1.8879799157111175,3.6803716031634854,3.713637795927928,2.3313350680502287,0.9736842105263158,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.100911239974736,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
349,0.030177179177658026,9.956615455215797,9.903785795914317,7.147801432578128,5.969862677559939,1.8979630999918558,5.522475024201694,9.301103132381144,0.9736842105263158,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.382721986745074,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
350,0.0030170830013441525,15.87985731754452,9.430433523432498,7.252663972596632,7.61743625416963,5.322288629135365,2.1843533598251628,7.078530572181279,0.9736842105263158,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.5674642080183916,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
351,0.7759853456219091,14.304810216417536,5.60656109868711,5.928046559390819,3.0119260966315293,4.14730250661115,8.801397543986047,8.307489073073242,0.9763157894736842,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5464350346589004,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
352,0.6080648682158175,13.436479711905122,7.0736195149963885,2.692378736831853,2.8371857975321837,5.1348426314279365,1.4532178811893834,7.54053196428724,0.9763157894736842,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.500803606451677,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
353,0.6989335352393581,8.19593186210841,4.348758878751469,7.773559270649275,0.37610615234203426,7.6704019100872225,5.408811178517505,9.152990458617868,0.9763157894736842,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.7120559255374443,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
354,0.10640381029333557,6.309192036977038,8.381245690559794,6.040499958139982,9.035550674985682,1.5537094822217836,4.577986740583725,4.749291181158079,0.9763157894736842,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0295003031870893,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
355,0.6297283721862001,5.7763971774838865,1.0324262347658035,2.7529836453293846,4.901329419154176,2.941478682456448,6.215254199138269,4.438982552939197,0.9763157894736842,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.1008657560756765,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
356,0.9393673086548583,11.093223114265129,5.949225800982629,0.34510118983377414,2.945020015591311,8.401612022585818,9.747453390180242,8.624980894520546,0.9789473684210526,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.3167115322886813,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
357,0.003897735565497288,16.30796263180673,4.550104064946229,3.3453655389272945,5.6910598212505406,5.908731739445866,7.784893491992583,7.0638442368388805,0.9789473684210526,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5596995641976104,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
358,0.25182427981260763,4.1035878555849195,2.429141617205846,1.8957771392261464,4.919193734457295,7.110193935511904,2.1731522547457383,9.719204693129425,0.9789473684210526,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.058468717305866,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
359,0.9328161689651953,5.29210225539282,6.735167603800593,5.424795879974271,1.3592705278916204,8.853783682103337,1.8939104055709997,9.8172903130945,0.9789473684210526,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.978717239577854,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
360,0.3023877653671004,7.8573499652557075,4.5625506463310135,5.304509459998621,8.876173852589606,7.116911087939115,1.2074133692719944,5.695320195948902,0.9789473684210526,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.900420491039408,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
361,0.8698127299061745,7.65557881584391,5.902379788868109,1.7527187856710937,8.622694150682433,5.930034469754443,5.553414207396515,2.1459875706055374,0.981578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.318791251998664,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
362,0.8645148854281384,16.577748026233166,1.8613392285759394,1.4259986075764768,1.943805423439506,6.712589129202984,9.734805240322347,9.588357028592563,0.981578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.566712185128637,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
363,0.5223736810763121,7.529610090656206,4.964003996495843,9.550291984387009,5.189580985360327,8.23984185716975,9.105251266244867,5.732565564530168,0.981578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7815230005941456,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
364,0.6260469844707195,3.5082991756498814,1.2234858036435872,7.42452294591492,8.563589309485847,3.336281977328948,7.279805743873193,5.494712053783006,0.981578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.09491708344161374,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
365,0.3814347851013704,5.96773730055429,8.791578970970356,7.036148931661845,1.3641991218805891,2.543475610018371,0.0943071754310426,9.98826222494362,0.981578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.3356327229248546,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
366,0.6896906311921045,13.334790035150945,1.289444070714795,1.314999769378961,6.636138190851725,8.06876965119258,6.464271531793891,4.980733905023839,0.9842105263157894,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.8059338868464534,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
367,0.0010869118624811246,18.787353009916842,4.157367593727399,1.1084293699401666,1.838657142013607,1.551648947323798,7.491986758792117,0.22785568474724516,0.9842105263157894,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.9472586446821905,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
368,0.16240812674497657,7.53607338690199,8.080636745045046,4.674727311890383,8.752987850582132,6.667140310497827,6.0394987956855966,9.618644914627957,0.9842105263157894,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.076804308605383,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
369,0.4550500261609962,14.276704357471317,6.890163971422162,8.274183212952044,0.7020101542569361,0.8729512253590015,6.520235026603227,8.532324468398086,0.9842105263157894,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.712373047858957,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
370,0.3559873249987452,16.43933795322664,9.056678563450731,0.8443749076529199,9.381519018268593,7.0724362487107,3.9949066011652277,4.2037258698813345,0.9842105263157894,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.297458557254045,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
371,0.7761309530155506,15.28428442729637,9.471728354745286,4.764933062775164,3.2204049925580187,8.57116870596392,4.5587432669328996,3.905293923480822,0.9868421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.723192850416008,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
372,0.006850422279781193,6.571257860632613,4.247045822551212,5.892316529472414,4.418131618853052,4.402694749274297,9.199408653737942,0.7684840480715283,0.9868421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.240976297881219,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
373,0.9637752255787706,8.980163806816563,1.3795706638373544,5.892538575400631,5.086101424440393,1.1777708827958253,2.664313324063703,3.2855278399968157,0.9868421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.463467014529478,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
374,0.7734296423688352,7.232298980932683,6.5719693320506085,5.072372430496943,4.831186407762577,4.749334063906023,7.922208656299023,3.1719001994777116,0.9868421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.27682017659284,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
375,0.6710365645421837,4.803852441022173,4.035139626954191,2.98855322483261,0.3224524027100939,0.02944443707408407,5.017871908410408,5.385794800701967,0.9868421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5173196815537738,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
376,0.9414681702651836,19.681763108586892,2.665419786504977,4.143090022847876,0.6950620338312444,2.3500666565461135,7.291870690221696,9.540904681244209,0.9894736842105263,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.6640755005333427,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
377,0.8208236523660751,12.380135870305821,5.764043773948059,3.931174923807043,0.7481398722095516,6.888906730184379,0.6689034434984613,4.048542495015108,0.9894736842105263,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.6951434623540496,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
378,0.11596057353755566,17.734174618963152,5.467625118779633,2.0101073555256317,1.102956774137274,6.067770386973601,9.867240022881195,5.63987731278703,0.9894736842105263,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.215008060139208,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
379,0.2767861748723773,13.703277642140165,8.623244904585022,0.30272824321057334,5.993007964389629,0.6936488682397286,8.503403631188624,3.2408656256513266,0.9894736842105263,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5074815845254445,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
380,0.7189981844436695,1.2465673061087728,9.59414728222748,4.957402658687387,4.357484642514829,8.427424554404666,2.2357483425491305,4.393395225612451,0.9894736842105263,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.6193588100753123,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
381,0.39634808709999836,3.2446809185203165,5.900104579460083,5.893647973836321,1.5463289021586124,9.073083158675141,8.302691241430349,1.257950582950069,0.9921052631578947,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.190458354003586,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
382,0.5145483854808818,6.269051110371947,9.127027890732265,5.654914605400106,5.165232662594997,3.9973848645058703,1.6114511046565265,5.338135760278035,0.9921052631578947,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.039645402120176,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
383,0.6848042894940713,12.223870284156874,5.160353093426352,0.4622396137789909,1.716150539824247,5.53840777182864,5.5916665429001124,9.448780091534543,0.9921052631578947,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.23012871134497417,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
384,0.6585194444438626,4.546241428004578,9.01261779023895,8.86781328369078,4.82626924575821,8.54016576908226,6.0952619699940715,8.673337847127065,0.9921052631578947,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5593136818975972,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
385,0.2319112881061526,7.175177932484075,0.7355944774996097,5.876201892218356,0.732594841155298,5.184937215426018,9.701967013563962,2.6081286541127566,0.9921052631578947,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.220923262771269,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
386,0.9268303194880984,12.276700339047238,6.154808374506304,3.426984777400058,7.360562610238238,6.185803346251646,3.2484072290593264,5.5366317140676555,0.9947368421052631,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.47221075893691,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
387,0.37030296424526765,7.444762310246006,6.487581099269113,9.059388921690172,4.595599598791723,4.932878811884744,3.1489274238568066,1.4749088426263768,0.9947368421052631,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.015154352142936,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
388,0.5368002520162328,11.471457008039579,9.058714043443157,4.237835363595474,5.620187945170588,1.185923205638681,8.994919073402807,1.844983059797099,0.9947368421052631,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.6937555227987569,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
389,0.34222524362877266,3.6016469129826874,3.3357068367447456,1.026225379634231,3.778483849640964,8.289247669916312,6.945800574336147,9.9949261895386,0.9947368421052631,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.0631591737090442,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
390,0.7730723164851009,16.23583718459122,3.104627384562404,5.111294929427021,8.178681084137002,5.1162108527723635,4.689605681291035,1.9869019075859338,0.9947368421052631,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.3807243942536727,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
391,0.47188851183331937,6.351730427937582,9.253684713114179,2.252704019967336,8.532096061536684,0.8507824535317623,3.4741383424966683,3.1418082218024814,0.9973684210526316,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.3120983621221725,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
392,0.44144544261268703,12.671870660968125,9.396985848494571,6.23297954714343,2.2292171752400525,4.405480777472916,9.048879866117728,4.053594461305524,0.9973684210526316,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.22458826985723512,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
393,0.5659940505028734,6.351006812183186,3.752681113007293,8.529843662546813,3.4989706386793804,1.7656188699269295,1.5339769780719954,8.399885413396927,0.9973684210526316,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.570595919440465,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
394,0.5323753159223887,16.720895549748093,6.74767646738255,1.7614284375539142,9.879029067245302,9.320320971378107,1.9299943171129659,6.066485301519146,0.9973684210526316,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.886228601703823,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
395,0.41678892705792675,3.898074120050296,3.7216315261778745,6.071475837772547,2.8212472570788236,4.259136398896967,6.035372349830063,7.051078938242642,0.9973684210526316,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9469782032315943,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
396,0.7008562085330785,17.829268206376582,9.005171682319435,9.371265913422695,4.877624754374857,0.6486787679643281,4.283315188357443,9.083187547604034,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.595443612278325,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
397,0.3708524035806031,16.649920294759795,4.983753907064549,2.1666339210617367,4.473180363973079,4.692175922049138,5.418271860565953,1.7367649133198506,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7013091507445914,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
398,0.12397534903720314,18.584689548239112,7.352983404681293,9.90921554622217,3.6417485127995834,3.4887279739595414,9.084009898452418,8.505672621690158,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.19346770111675834,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
399,0.6101835106365594,12.894164917292073,2.4959369570070344,3.2721041708461964,9.242956240271486,7.491927698971054,2.022788911924275,2.743552388417679,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.37382341548191744,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
400,0.05445813425134735,2.468057950027287,7.077362807759844,1.1288589247991625,1.2269768407028134,7.935306977221458,1.8861213357851105,9.925669485244882,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.605363176151869,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
401,0.9575933306062018,19.051822362933308,2.6396902355275187,0.6270608943946768,4.339182656824426,7.704398455327832,7.121498687480647,3.848871433325552,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
402,0.951536544151951,18.823929053731263,5.825541487846737,1.5262418411763972,4.754449541739409,2.881218484383424,0.3006167603111485,1.1722652739359727,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
403,0.07576789257476738,9.956114528235048,4.681526443987216,9.192990688687798,6.337774354399395,2.7084237716933033,0.6208515735409021,3.3270897071030907,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
404,0.03198470980300115,15.343333687400445,2.6028062969392796,0.9211690407011957,2.955015043966891,1.5736853549301333,4.306267528432756,3.4191925946684636,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
405,0.6051660780697102,10.374512803507969,6.695922473775942,1.7400953600992455,3.288660036139772,3.4210990794993976,2.549265733268127,7.560419158788349,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
406,0.5386381886935185,14.051895180949941,9.222930099427176,5.208767629707656,3.2950907742790263,0.6538246301967072,1.652743020929657,0.05384386616569048,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.26315789568421055,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
407,0.8188431423112349,9.725309481145814,7.744816022684936,0.5638238238293694,2.581921926044403,0.2256611534855437,3.9113324001932197,2.4515410147705206,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.26315789568421055,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
408,0.6206552454486334,13.253223559819162,5.741615195718818,0.8704312410953268,3.3402540331846895,1.3272840515069904,8.307878696528906,9.209618701212916,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.26315789568421055,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
409,0.7964662371067583,5.907182733528316,8.005908008398594,9.52140897982883,2.3302383612129227,6.20271591740449,7.0349592066541025,9.666234431821701,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.26315789568421055,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
410,0.6034224550316287,19.6656945690047,5.823349163819537,0.10024527419635847,1.909848366276057,2.361864755693952,2.0964857012486395,4.433622519110967,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.26315789568421055,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
411,0.7490471398407461,5.91837236774154,6.660835703703147,4.833407972990311,0.45778846230785103,6.973549316474202,4.618859123976711,8.372788068535478,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.526315790368421,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
412,0.8642430076912787,12.441266245674342,9.495093778291917,4.480215332557152,1.3858628654153422,6.433289975750235,8.990773467913609,3.7788008508905735,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.526315790368421,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
413,0.023053886359444935,18.44827532209456,1.8453664596896593,6.311543607521844,0.31682130744655,3.3399363311148424,0.16657178388522595,1.978643870317644,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.526315790368421,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
414,0.5661446195174816,5.24104293435812,7.925850511735966,3.0927083368801185,3.7761383696163837,2.035599973383519,1.2521019889407776,0.28347221067483,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.526315790368421,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
415,0.9600394290677023,15.402051398297772,8.93223618633547,0.5605373052075082,5.498867053988675,9.78652522435684,1.461532559168349,4.293644205306392,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.526315790368421,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
416,0.6640741849383116,4.682075864402577,5.725108532196854,4.8253434622247005,4.713782251875478,9.937563166028545,3.286320416462492,3.4392158926506142,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7894736850526315,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
417,0.15567584225522513,18.530255744000897,2.179838706124279,8.652369412728307,6.2352550126651645,8.09837220488506,1.284707319862952,3.681274466848437,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7894736850526315,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
418,0.6274701941292811,13.761227313661948,1.4960690689395206,8.430356984183694,4.902745096988337,4.046257974709643,0.5695633366821198,2.5105201879555143,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7894736850526315,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
419,0.5314710736561484,7.871303122956306,8.286994588732657,1.0160051132223096,8.747693200255247,6.588723790241669,1.1258096489616287,5.064954387983211,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7894736850526315,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
420,0.7877934112013792,11.651760935783386,0.6663345624713177,2.435350390907608,0.788361363568429,2.1223407549279343,6.09686843158593,0.24510007449185886,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7894736850526315,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
421,0.11238630188692324,13.360054631484672,6.3280572652763425,0.0683791107185182,9.171070265666588,4.571274433362209,0.7734988545912206,1.6622247252569178,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0526315797368422,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
422,0.6763103669281966,9.275868331547827,5.245320185097428,4.806136345078877,1.3964674886537691,1.2231355658195995,4.804821666849617,2.075192284165807,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0526315797368422,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
423,0.28627260556778833,18.907886888599023,5.066265739062573,4.422475945296587,4.162414225867769,4.599131392855117,3.1729375438141174,4.364078490161479,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0526315797368422,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
424,0.6549711133863028,4.497297480003908,4.671588605802631,1.570007275701653,8.448644722967014,6.843117820414684,1.9556106262502817,7.226625841853943,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0526315797368422,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
425,0.20405972520480276,11.590695346705616,9.960392198994992,9.990036687814696,0.3401675597179836,9.030439537115493,0.7344098607961881,3.7303960352886407,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0526315797368422,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
426,0.6766665649803042,10.446967158932239,6.070193304141946,5.286388388374933,0.049361045070403925,5.2440986624086845,2.1115124559467846,7.230002444980132,NA,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.3157894744210528,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
